osmid,y,x
4602847185,29.6406268,-82.3433219
4602852319,29.6417813,-82.3426961
4602852320,29.642049,-82.3428384
4638220549,29.6493995,-82.3429659
4638220551,29.6494417,-82.3429152
4638220554,29.6492899,-82.3430977
4638220562,29.6492796,-82.342724
4638220563,29.6492151,-82.3427253
4638220564,29.6492121,-82.3430982
4638220567,29.6496364,-82.3423955
4677416287,29.6407446,-82.3424124
4685993392,29.6487698,-82.3557092
4685993401,29.6501509,-82.3557172
4685993402,29.6487673,-82.355523
4685993403,29.6501531,-82.3555224
4686030269,29.6484362,-82.3585115
4686030273,29.6479138,-82.3595669
4686030274,29.6479198,-82.3593592
4686030275,29.6479266,-82.3591203
4686030276,29.6477622,-82.3591286
4686030277,29.6479324,-82.3589192
4686030278,29.6479382,-82.3587153
4686030279,29.6486986,-82.3583235
4686030281,29.6483398,-82.3580986
4686030282,29.6492036,-82.3580874
4686030286,29.6492105,-82.3585237
4686031103,29.6485747,-82.3597638
4686031370,29.6483996,-82.3566978
4686031377,29.6475321,-82.356607
4689646102,29.6332056,-82.3710473
4689646108,29.6324525,-82.371404
4693173571,29.6343923,-82.3684005
4693173718,29.63373,-82.3672252
4713792678,29.6470326,-82.3421006
4713792680,29.6470672,-82.3422812
4713792683,29.6470799,-82.3423687
4713792686,29.6471006,-82.341684
4713792687,29.6471124,-82.3424593
4713794589,29.6471422,-82.341008
4713794590,29.6471431,-82.3412088
4713794596,29.6472669,-82.3400458
4713794597,29.6472751,-82.3409473
4713794598,29.6472796,-82.3412071
4713794599,29.6472864,-82.3424222
4713794600,29.647296,-82.3400422
4713794601,29.6472963,-82.3401013
4713794602,29.6473049,-82.3409555
4713794611,29.6473973,-82.3400198
4713794612,29.6473997,-82.3400795
4713794613,29.6474041,-82.3409792
4713794614,29.6474341,-82.3435135
4741653859,29.6491472,-82.3462956
4741653860,29.6492431,-82.3462059
4741654372,29.6493215,-82.3463833
4741654373,29.6493543,-82.3463835
4741654379,29.6493219,-82.3464767
4741654381,29.6493839,-82.3462904
4741654385,29.6494417,-82.3461176
4741654391,29.6495619,-82.3464688
4741654396,29.649843,-82.3461195
4741654397,29.6495613,-82.3463592
4741654405,29.6495606,-82.3461156
4741712451,29.6347835,-82.3698693
4741779931,29.6519135,-82.3486155
4741779932,29.6512923,-82.3486198
4741779938,29.6516047,-82.3493532
4741779956,29.6503388,-82.3462864
4741779960,29.6505006,-82.3462866
4741779965,29.6503912,-82.3462861
4741779967,29.6504454,-82.3463486
4741779973,29.6504456,-82.346604
4741779974,29.6504465,-82.3466791
4741779975,29.6505604,-82.3466764
4741779976,29.6503036,-82.3466813
4741779981,29.6504479,-82.3465171
4741779983,29.6505589,-82.3464404
4741818627,29.6486651,-82.3434512
4741818628,29.6486425,-82.3434231
4741818632,29.6484503,-82.340694
4741818646,29.6485443,-82.3411416
4741818648,29.6485411,-82.3406936
4741818650,29.6485398,-82.3417473
4741818652,29.6485431,-82.3422905
4741818655,29.6485543,-82.3434242
4741818675,29.6473974,-82.3399923
4741818712,29.6489043,-82.339873
4741818714,29.649255,-82.3394827
4741830121,29.6510214,-82.3421307
4741830122,29.6510214,-82.3419996
4741830123,29.6505034,-82.342058
4741830124,29.6506177,-82.3421589
4741830126,29.6504813,-82.3420562
4741830127,29.6504121,-82.34212
4741830131,29.6517532,-82.3425845
4741830135,29.6517544,-82.3432358
4741830136,29.6518875,-82.3429857
4741830137,29.6518875,-82.3428521
4741830141,29.6518469,-82.343409
4741830142,29.651567,-82.3434103
4741830143,29.6515683,-82.3435011
4741830150,29.6516877,-82.3424812
4741830154,29.6511447,-82.3429096
4741830155,29.6496349,-82.3418708
4741830157,29.6489185,-82.3426399
4741830158,29.6486434,-82.3426444
4741830164,29.6489211,-82.3420357
4741830165,29.6489181,-82.3423016
4741830168,29.6487364,-82.3423009
4741901474,29.6503252,-82.3418879
4741901489,29.6490539,-82.3446738
4741901599,29.6435404,-82.3435809
4741925727,29.6443729,-82.3488881
4741925747,29.6484788,-82.3471083
4741925750,29.6480819,-82.3483081
4741925752,29.6481974,-82.3484403
4741954086,29.6463222,-82.3458331
4741954093,29.6465322,-82.3458839
4741954094,29.6466386,-82.3458878
4741954097,29.6467407,-82.3456435
4741954113,29.6462095,-82.347199
4741954120,29.6460626,-82.3471696
4741956527,29.6458585,-82.3473961
4742240563,29.6391547,-82.3655465
4743589249,29.6501826,-82.3403024
4743589250,29.6501794,-82.3412467
4743589257,29.650181,-82.3406739
4743589258,29.6501831,-82.3404048
4743589259,29.650276,-82.3404039
4743589264,29.6496434,-82.3401277
4743589265,29.649862,-82.3401303
4743589266,29.6498773,-82.3403223
4743589267,29.6499825,-82.3398171
4743589268,29.6498446,-82.3396561
4743589896,29.6509035,-82.3402288
4743589897,29.6509563,-82.3402111
4743589901,29.6510763,-82.3400869
4743589904,29.6511861,-82.3402095
4743589905,29.6512583,-82.3402253
5591735920,29.6513751,-82.3470274
5591737321,29.6494403,-82.3451456
5591737322,29.6507058,-82.3446417
5591737323,29.6498478,-82.3446352
5591737325,29.6498458,-82.3448267
5592721211,29.650343,-82.3466809
5592721212,29.6503434,-82.3468815
5592757731,29.6426074,-82.3533499
5592757733,29.6428634,-82.3532053
5594000935,29.6499017,-82.3475696
5594000942,29.6491717,-82.3478082
5594000945,29.6506286,-82.3463373
5594000946,29.6506427,-82.3461349
5594000947,29.6518396,-82.3462346
5594000948,29.6518478,-82.3463847
5594000953,29.6516672,-82.3467941
5594000954,29.6517778,-82.346644
5594000955,29.6517786,-82.3469408
5594000957,29.6516985,-82.342227
5594000958,29.6514043,-82.3422295
5594000964,29.6517391,-82.3423837
5594000972,29.6517088,-82.3425085
5594000976,29.651404,-82.3413709
5594000977,29.651251,-82.3424863
5594000978,29.6512497,-82.3423911
5599448678,29.6498436,-82.3429942
5599459262,29.6509472,-82.3421303
5599459265,29.6507682,-82.3421583
5599459266,29.6507664,-82.3420594
5599459268,29.6508409,-82.3420596
5599459270,29.6505407,-82.3415649
5599459271,29.650539,-82.3414007
5600720820,29.6510227,-82.3434046
5600722125,29.6506827,-82.343417
5600722128,29.6508472,-82.3423061
5600722129,29.650849,-82.3425426
5600722135,29.6509213,-82.3433652
5600722136,29.6510218,-82.3423056
5600722137,29.6510219,-82.3423885
5600722140,29.6510222,-82.3424844
5600722143,29.6510237,-82.3429118
5600722144,29.6505372,-82.3428049
5604912574,29.6500995,-82.3425898
5604912580,29.6502392,-82.3424251
5604912581,29.6501509,-82.3423248
5604948916,29.6506187,-82.3420583
5604948917,29.650546,-82.3423057
5604948918,29.6503418,-82.3420537
5604948919,29.6505027,-82.3418914
5604948920,29.6503244,-82.3423054
5604949121,29.6504098,-82.3419848
5604949122,29.6503226,-82.3422034
5615633220,29.64964,-82.3413457
5615636722,29.6496359,-82.3422567
5615636726,29.6501424,-82.3413483
5615636732,29.6506164,-82.341372
5615636734,29.6503696,-82.3402008
5615636735,29.6503683,-82.3401177
5615636736,29.6501285,-82.3401139
5615636737,29.6498603,-82.3413917
5615636739,29.6498427,-82.3422597
5615636747,29.6490644,-82.340168
5615636748,29.6506119,-82.340562
5615636749,29.6508192,-82.3405639
5615636751,29.6509021,-82.339813
5615636752,29.6510816,-82.3399408
5615636753,29.6509017,-82.340067
5615636754,29.6515455,-82.3403435
5615636757,29.6512493,-82.3398142
5615636759,29.651611,-82.3404949
5615636761,29.651507,-82.3406624
5615636762,29.6508984,-82.3407
5615636763,29.6506126,-82.3407
5615636766,29.6512918,-82.3409256
5615636767,29.6512926,-82.3412238
5615636768,29.6512927,-82.3406833
5615636769,29.6514041,-82.3415521
5615636770,29.6516941,-82.3415524
5615636771,29.6519167,-82.3414577
5615636773,29.6519121,-82.3405903
5615636792,29.6514042,-82.3420267
5615636793,29.6490964,-82.3396583
5615636796,29.6488792,-82.3413514
5615800167,29.6467798,-82.3440596
5616980106,29.6516962,-82.3434074
5618849668,29.6518418,-82.3402993
5618849672,29.6503674,-82.3399667
5618849674,29.6509025,-82.3404344
5618865165,29.650029,-82.3398689
5618865171,29.6499871,-82.3398745
5618865178,29.6500174,-82.3398083
5618865185,29.6501261,-82.3395747
5618865186,29.6501253,-82.3399811
5618865206,29.6494163,-82.3396574
5618865207,29.6494629,-82.3396572
5618865208,29.6489004,-82.3399274
5618865209,29.6488609,-82.3398685
5618865210,29.648857,-82.3399237
5618865328,29.6494416,-82.3397625
5618865329,29.6494412,-82.3396573
5618917468,29.650619,-82.3419736
5618917469,29.6506175,-82.3423058
5618917470,29.6505629,-82.3421586
5618917471,29.6505627,-82.3423057
5618917472,29.6504972,-82.3423056
5618917491,29.6508015,-82.342306
5618917502,29.6508407,-82.3421579
5618917503,29.6508003,-82.3421582
5621188059,29.6504964,-82.3422228
5621188060,29.6498426,-82.3422264
5621203406,29.6507098,-82.343913
5621203407,29.6502918,-82.3439119
5621203409,29.6506619,-82.3439133
5621203411,29.6507865,-82.3439148
5621203413,29.6503074,-82.3436193
5621211858,29.6486692,-82.340244
5621285441,29.6510647,-82.3446429
5621285442,29.6510639,-82.3438765
5621285443,29.6510614,-82.3436188
5621285447,29.6517026,-82.3438777
5621285448,29.6517012,-82.3436228
5621285449,29.6510325,-82.3436186
5621285450,29.6517021,-82.3441165
5621285451,29.6518124,-82.3438775
5626051034,29.6486419,-82.3431662
5626051040,29.6487422,-82.3433585
5626051041,29.6487427,-82.3432808
5626051050,29.6490095,-82.3429988
5626051054,29.6485546,-82.3435737
5626051055,29.6486633,-82.3435738
5626051060,29.6483723,-82.3434209
5626051062,29.6485562,-82.343049
5626051066,29.6474666,-82.3429901
5626051082,29.6472816,-82.3416256
5626051083,29.6471462,-82.3415615
5626051088,29.6472803,-82.3413799
5626051089,29.6471457,-82.3413801
5626051097,29.6485284,-82.339915
5626051100,29.6482847,-82.3403657
5626051105,29.6482752,-82.3399183
5626051107,29.6488133,-82.3434544
5673438279,29.6506728,-82.3429926
5673438282,29.6508639,-82.3429919
5673439907,29.6507388,-82.3429925
5673439908,29.65074,-82.3428265
5676618723,29.6508781,-82.3434138
5676618735,29.6501161,-82.3436199
5676618736,29.6510027,-82.3435081
5751545438,29.6501033,-82.3429944
5751545439,29.6503306,-82.3429928
5751545440,29.6505363,-82.342993
5751545442,29.6501044,-82.3431955
5751545443,29.6517733,-82.3405699
5751545444,29.6518103,-82.3404119
5751545446,29.6504468,-82.3464408
5751545447,29.6507868,-82.3431608
5751545448,29.6500962,-82.3424108
5751545449,29.6501015,-82.3428197
5751545452,29.6503225,-82.3422223
5751545454,29.6517009,-82.342385
5751554260,29.6485556,-82.343509
5751554261,29.6486636,-82.343509
5751554268,29.6487073,-82.3475787
5751554274,29.6494423,-82.3429972
5751554275,29.6494412,-82.342836
5751554276,29.6496367,-82.342998
5751554277,29.6496361,-82.342836
5902883552,29.6449581,-82.3530412
5926857735,29.6474164,-82.3422518
5926857736,29.6476361,-82.342012
5955474600,29.6508981,-82.3507673
5955474601,29.650233,-82.3507803
5955474602,29.6509017,-82.3510924
5955474603,29.6508361,-82.351093
5955474604,29.6504621,-82.3520816
5955474605,29.6504624,-82.3521898
5955474606,29.6502744,-82.3509392
5955474607,29.6501541,-82.3509404
5955474608,29.6502354,-82.3509396
5955474634,29.6489393,-82.3504823
5955474635,29.6499021,-82.3505799
5955474636,29.6501054,-82.3503038
5955474641,29.6489286,-82.3498623
5955474645,29.6500699,-82.3500742
5955474648,29.650492,-82.3497964
5955474649,29.6506764,-82.3496994
5955474658,29.6485448,-82.3556438
5955474659,29.6487696,-82.3556446
5955474660,29.6487355,-82.3556439
6061498030,29.6340048,-82.367345
6061498031,29.6339927,-82.3664959
6061498033,29.637552,-82.369385
6061498041,29.6381472,-82.3694608
6061498646,29.6333382,-82.3685169
6061498654,29.6359045,-82.3685076
6089219388,29.6466502,-82.3471907
6089219398,29.6469597,-82.3451914
6089219399,29.6468569,-82.3452228
6089219400,29.6468882,-82.3453488
6089219402,29.6485378,-82.3460974
6097321563,29.6307297,-82.3677215
6097321564,29.6309973,-82.3663543
6097321569,29.6307421,-82.3670664
6097330132,29.6354923,-82.3671965
6097330133,29.6381473,-82.3693601
6097330142,29.6421892,-82.3695139
6097330147,29.6424351,-82.3688605
6097330152,29.6425152,-82.3689804
6097330159,29.6374809,-82.370506
6097330168,29.636775,-82.3696931
6097330172,29.6365454,-82.369625
6097330175,29.6366704,-82.3696259
6097330176,29.6366724,-82.3697112
6097330177,29.6367061,-82.3699447
6097330180,29.6360131,-82.3695027
6097330182,29.6362096,-82.3696244
6097330184,29.6361144,-82.369635
6097330292,29.6361783,-82.3693607
6097330295,29.636181,-82.3692405
6097330298,29.6362848,-82.3689397
6097330301,29.6360032,-82.3689124
6097330302,29.6365971,-82.3692463
6097330307,29.636703,-82.3689448
6097330316,29.6366693,-82.3689802
6097330319,29.6366715,-82.3689078
6097330321,29.63664,-82.3689432
6097330324,29.6360083,-82.3687075
6097330328,29.6359104,-82.3687164
6097330335,29.6356632,-82.3692971
6097330336,29.6359085,-82.3689123
6097330345,29.6367437,-82.3678632
6097397885,29.6421892,-82.369211
6097404803,29.6489889,-82.3596578
6097404812,29.6489717,-82.3589112
6097404817,29.6488795,-82.3591601
6097404818,29.6489832,-82.35916
6097404820,29.6484941,-82.3591687
6097404821,29.649124,-82.3591582
6126831128,29.6358675,-82.3665025
6126831129,29.635709,-82.3665109
6126831133,29.6355394,-82.3665486
6126831134,29.6355425,-82.3663684
6126831137,29.6357074,-82.3663966
6126831139,29.6358679,-82.3664003
6126831145,29.634931,-82.3671455
6126831146,29.6349363,-82.3673562
6126831152,29.6350312,-82.3657802
6126833699,29.635278,-82.3668929
6126833701,29.6349829,-82.3665708
6126833702,29.6352774,-82.3660368
6126833704,29.634978,-82.3663805
6126833725,29.6366397,-82.3679107
6126833729,29.636557,-82.3681231
6126833734,29.6366722,-82.3684826
6126833737,29.6367435,-82.368054
6126833740,29.6365654,-82.3680541
6126833742,29.6359568,-82.3681234
6126833743,29.6360609,-82.3681227
6126833752,29.6374421,-82.3709858
6126833769,29.6367512,-82.370918
6126833771,29.6365716,-82.370813
6126833774,29.6367898,-82.3708457
6126833777,29.6367935,-82.3706643
6126833780,29.6372865,-82.371101
6126833781,29.6372821,-82.371224
6126833888,29.6363817,-82.3707377
6126833895,29.6364288,-82.3708147
6126833915,29.636217,-82.3710366
6126833919,29.6373641,-82.371053
6126833949,29.6376213,-82.3711024
6126833950,29.6373641,-82.3711028
6126833951,29.6373607,-82.3715125
6126833952,29.6385043,-82.3718906
6133167900,29.6377488,-82.3621459
6133202441,29.6486753,-82.3453931
6133202447,29.6502163,-82.3451663
6133202449,29.6498318,-82.3454674
6135155472,29.6461077,-82.3487825
6135168980,29.6387692,-82.3461342
6135168981,29.6388434,-82.34621
6135168982,29.6388678,-82.346151
6135168983,29.6389948,-82.3504868
6135168984,29.6389939,-82.3503534
6135169163,29.6442118,-82.3502039
6135169164,29.6430847,-82.3468891
6135169166,29.6401421,-82.3462228
6135169167,29.6401421,-82.3463801
6135169168,29.6401223,-82.3462145
6135169169,29.6399814,-82.3463123
6135169170,29.6399432,-82.3461971
6135169173,29.6400451,-82.3465113
6135169179,29.6402775,-82.3466963
6135169181,29.6409976,-82.3461011
6135169183,29.6409928,-82.3459769
6135169398,29.6410698,-82.3459068
6135169403,29.6411188,-82.3461177
6135169407,29.6410204,-82.3456218
6135169414,29.6414133,-82.344574
6135169418,29.6408482,-82.3459059
6135169427,29.6410097,-82.3457236
6135169430,29.641072,-82.3457528
6135169440,29.6407835,-82.3458752
6135169441,29.6411082,-82.3456696
6135169446,29.6414997,-82.3446198
6135169447,29.6413003,-82.3454805
6135169448,29.6412095,-82.3454294
6135169449,29.6410853,-82.3453614
6135169450,29.6410117,-82.3453218
6135169451,29.6413986,-82.345215
6135169452,29.6413154,-82.345169
6135169453,29.6411937,-82.3451016
6135169456,29.6414196,-82.3448953
6135169457,29.6413059,-82.3448348
6135169458,29.6412287,-82.3447946
6135170064,29.6409108,-82.3455626
6135179485,29.6389907,-82.3502604
6135179486,29.6390313,-82.3501325
6135182613,29.6379114,-82.3521027
6135789085,29.6363948,-82.3706155
6135789086,29.6365889,-82.3705743
6135789087,29.6366068,-82.3706898
6135789088,29.6364921,-82.3704222
6135789089,29.6365308,-82.3705868
6135789090,29.6365494,-82.370702
6135789091,29.6364609,-82.3708275
6135789092,29.6364423,-82.3707242
6135789093,29.6364246,-82.3706097
6135789094,29.6365099,-82.3704486
6135789095,29.6365673,-82.370435
6135789100,29.6360715,-82.3698172
6135789101,29.6362419,-82.3698659
6135789106,29.6363163,-82.3700918
6135789114,29.6362166,-82.3701965
6135789115,29.6368422,-82.3697882
6135789116,29.6368418,-82.3698348
6135789117,29.6359571,-82.3689124
6135789118,29.6359571,-82.3687114
6135789119,29.6359571,-82.3687489
6135789120,29.6360081,-82.3687497
6135789121,29.6360597,-82.3687504
6135789122,29.6362491,-82.3689398
6135789123,29.6362491,-82.3688428
6135789124,29.6363646,-82.36894
6135789125,29.6363649,-82.3688441
6135789126,29.6364883,-82.3689411
6135789127,29.6364897,-82.3688448
6135789128,29.6361545,-82.3689406
6135789129,29.6361543,-82.3688426
6135789131,29.6365547,-82.3687489
6135804673,29.6485909,-82.3558028
6135804887,29.6499359,-82.3561066
6135804895,29.6511848,-82.3495864
6135804899,29.6515839,-82.3495815
6135816159,29.6509378,-82.3509253
6135816163,29.6509342,-82.3504872
6135816164,29.6517753,-82.3504664
6135816169,29.6509281,-82.3498964
6135816171,29.6509479,-82.3497668
6135816173,29.6511859,-82.3497551
6135816176,29.6507201,-82.3498338
6135816183,29.6504321,-82.3509389
6135817494,29.6503622,-82.3510996
6135817495,29.6509471,-82.3515376
6135817497,29.6509503,-82.3518184
6135817498,29.6509287,-82.3500567
6135817503,29.6518928,-82.3498701
6135817508,29.651832,-82.349749
6135817510,29.6509495,-82.351201
6135817511,29.6509399,-82.3510266
6135817512,29.6509388,-82.3507659
6135817513,29.6509356,-82.3505882
6135817514,29.6509442,-82.3513765
6135817515,29.6509486,-82.3516373
6135824320,29.6433661,-82.3506282
6214671550,29.6367256,-82.3542668
6257946046,29.6493604,-82.3503368
6257946047,29.649504,-82.3503362
6491019532,29.6456898,-82.3461996
6491237957,29.6486037,-82.3507442
6491237958,29.6483704,-82.3507483
6491237959,29.6483051,-82.3507406
6491237964,29.6484965,-82.3509337
6492412692,29.6465712,-82.3462684
6492412693,29.6490094,-82.3431689
6492412696,29.6508759,-82.3500562
6492412697,29.65093,-82.3501529
6492412698,29.6509328,-82.3503207
6492412699,29.6508999,-82.350926
6492412700,29.6501526,-82.3556507
6649371206,29.6391088,-82.3461245
6649371207,29.6391309,-82.3461862
6649371208,29.6391572,-82.3462587
6927924801,29.6406399,-82.3613782
6927924802,29.6404628,-82.3613778
6927924804,29.6402956,-82.3603365
6927924805,29.6402957,-82.3601584
6927924806,29.6402952,-82.3613775
6927924807,29.6401604,-82.3613772
6927924810,29.639473,-82.3620108
6927924811,29.6391,-82.3620096
6927924813,29.6383519,-82.3618829
6927924814,29.6383525,-82.3620727
6927924818,29.6401604,-82.3618151
6927924819,29.639473,-82.3618152
6927924820,29.6401604,-82.3614428
6927924821,29.6394731,-82.36145
6927924822,29.6401604,-82.36125
6927924823,29.6394732,-82.3612531
6927924824,29.6401604,-82.3616272
6927924825,29.6394731,-82.3616258
6927924826,29.6401603,-82.3620081
7025569194,29.6410177,-82.3703462
7043806125,29.6378753,-82.3655592
7046174277,29.6377067,-82.3693845
7046174278,29.6376041,-82.3693833
7070983856,29.6411485,-82.3406754
7120553051,29.6367437,-82.367912
7120553052,29.6366383,-82.3680544
7120553053,29.6366709,-82.3687508
7120553054,29.6359542,-82.3678583
7120553055,29.6359571,-82.3684676
7120553056,29.6361796,-82.3693006
7120553057,29.6365965,-82.3692993
7120569001,29.6420806,-82.3662778
7120569004,29.6422143,-82.3665019
7120569005,29.6422634,-82.366503
7120569006,29.6422474,-82.3692116
7120569019,29.6423308,-82.3683739
7298322306,29.6333967,-82.3670413
7301178821,29.6423759,-82.3437362
7301178822,29.6423651,-82.3436667
7301178823,29.6427133,-82.3436074
7301178824,29.6427003,-82.3434304
7304919084,29.6378915,-82.3618845
7305110571,29.6441238,-82.3469384
7305110572,29.6441236,-82.3468698
7305110573,29.644121,-82.346143
7305110574,29.6441233,-82.3465434
7305110575,29.6445114,-82.3465383
7305110576,29.644318,-82.3468186
7305110577,29.6443162,-82.3465401
7305110578,29.6443146,-82.3462976
7335137854,29.6444692,-82.3407975
7612366317,29.6405765,-82.3409066
7809407488,29.6460726,-82.3535182
7809407490,29.6459324,-82.3532217
7809407491,29.6459139,-82.3531167
7811582605,29.6410365,-82.3411783
7811582608,29.6413296,-82.3406858
7822188857,29.6484163,-82.3550693
7841704633,29.6443272,-82.353915
7841704639,29.644593,-82.3537721
7929865179,29.6422548,-82.3679297
7984653248,29.6494403,-82.3446768
7984653271,29.6507296,-82.344827
7984653276,29.6512281,-82.3448352
7984653282,29.6518415,-82.3448436
7984678090,29.6492324,-82.3460173
7984678125,29.649727,-82.3502391
7984678127,29.6493658,-82.3500489
7984678131,29.6488477,-82.3495065
7984678137,29.6487813,-82.3494238
7984678138,29.6485534,-82.3498039
7984678156,29.6503057,-82.3499465
7984678181,29.6490419,-82.344477
7984678183,29.6508698,-82.3497823
7984721612,29.6489925,-82.3475728
7984721617,29.649083,-82.347887
7984721626,29.647928,-82.3478504
7984819958,29.6488957,-82.3494431
7990961213,29.6509782,-82.3477138
7990961240,29.6510178,-82.3494365
7990961250,29.6510115,-82.3494293
7990961258,29.6511551,-82.3496949
7990961259,29.6510823,-82.3495946
7990961261,29.6510038,-82.3495451
7990961266,29.6508625,-82.3496059
7990961274,29.6510053,-82.3496011
7990961283,29.6488849,-82.3488486
7990961711,29.6505267,-82.3477263
7990961741,29.6489473,-82.3477025
7990961744,29.6487777,-82.3486321
7992473519,29.6498734,-82.3475697
7992473522,29.6498391,-82.3476168
7992473530,29.6497576,-82.3470171
7992473532,29.6497888,-82.3468687
7992473534,29.6493131,-82.3497229
7992473535,29.6495504,-82.3498169
7992473536,29.6503026,-82.349812
7992473537,29.6504781,-82.349761
7992473538,29.6495485,-82.3498835
7992473539,29.6493003,-82.3497572
7992473540,29.6494432,-82.3498299
7992473541,29.6515852,-82.3498851
7992473544,29.651583,-82.3497514
7992473546,29.6518189,-82.3495838
7996007937,29.6479141,-82.349127
7996007945,29.6479139,-82.3498156
7996007955,29.6482711,-82.3499403
7996007956,29.648199,-82.3498081
7996007963,29.6483725,-82.3491852
7996007964,29.6485776,-82.3496294
7996007967,29.6486471,-82.3492215
7996007972,29.648518,-82.3492417
7996007979,29.6483204,-82.3506856
7996007984,29.6479615,-82.3491604
7996014008,29.6483755,-82.3494015
7996089872,29.6481796,-82.3478479
7996089873,29.6481796,-82.3477877
7996089874,29.6484601,-82.3480507
7996463047,29.6375445,-82.3651647
7996463048,29.6375443,-82.3650816
7996463055,29.6358245,-82.3645267
7997000208,29.6490037,-82.3517065
7997000209,29.6490367,-82.3516709
7997000217,29.6488903,-82.3518652
7997000220,29.6490263,-82.3517382
7997000221,29.6484525,-82.3518465
7997000230,29.6501377,-82.3514756
7997000243,29.6491266,-82.3519504
7997000247,29.6488928,-82.3519515
7997000691,29.6484305,-82.3516745
7997000793,29.6487926,-82.3515299
7997000814,29.6487133,-82.3506082
7997000818,29.6488089,-82.3505471
7997000821,29.6489131,-82.3505146
7997000822,29.648968,-82.3505836
7997000825,29.6486796,-82.3501717
7997000845,29.6499523,-82.3505374
7997000850,29.6501247,-82.3508393
7997000851,29.650275,-82.35097
7997000859,29.6504048,-82.3510242
7997000861,29.6503538,-82.3509007
7997000863,29.6500009,-82.3504963
7997000864,29.6499996,-82.3503217
7997001056,29.6492605,-82.350268
7997001057,29.6492074,-82.3499789
7997001058,29.6493529,-82.350252
7997001059,29.6493284,-82.3500324
7997001060,29.6494327,-82.3502492
7997001061,29.6494327,-82.3500805
7997001062,29.6495147,-82.3502572
7997001063,29.6495299,-82.3501265
7997001070,29.6496923,-82.3503282
7997001073,29.6494319,-82.3503339
7997001074,29.6502308,-82.350503
7997001075,29.650895,-82.3504881
7997001076,29.6501281,-82.3505015
7997612941,29.6480049,-82.3531917
7997612965,29.6478611,-82.3514164
7997612966,29.647595,-82.3513095
7997616961,29.6518681,-82.3509181
7997616970,29.6502671,-82.3521627
7997616986,29.650873,-82.3499365
7997617014,29.6502419,-82.3522076
7998478129,29.6499883,-82.3520407
7998478131,29.6498831,-82.3517997
7998478166,29.6496338,-82.3519095
7998478169,29.6483501,-82.352008
7998478171,29.6490855,-82.3520049
7998478184,29.6519873,-82.3509424
8001035692,29.6514807,-82.3451486
8001035693,29.6513168,-82.3451668
8001035696,29.6506409,-82.3453283
8001035697,29.6511279,-82.3453266
8001035698,29.650979,-82.3453703
8001035699,29.6509782,-82.3453271
8001035700,29.6509186,-82.3452386
8001035701,29.6510928,-82.3453267
8001035704,29.6509361,-82.3452266
8001035705,29.6508923,-82.345229
8001035706,29.6507437,-82.345328
8001035707,29.6506547,-82.3454503
8001035708,29.6507545,-82.3454582
8001035710,29.6507102,-82.345374
8001035711,29.6506757,-82.3453282
8001035712,29.6509379,-82.3451668
8001035718,29.6508877,-82.3451668
8001035721,29.6506406,-82.3461922
8001035749,29.6507716,-82.3458561
8001035750,29.650771,-82.3462367
8001035751,29.6507717,-82.3461
8001035752,29.650877,-82.3462366
8001035753,29.6507715,-82.345871
8001035775,29.6496082,-82.3455462
8001035780,29.6486742,-82.3450813
8001035781,29.6490182,-82.3450818
8001035782,29.6489467,-82.3450817
8001035783,29.649094,-82.3449106
8001035784,29.6490943,-82.3448309
8001035785,29.6491696,-82.3450816
8001035786,29.6494397,-82.3450772
8001035787,29.6492173,-82.345081
8001035788,29.6503641,-82.3452451
8001035789,29.650345,-82.3452452
8001035790,29.6505399,-82.3452442
8001035791,29.650676,-82.345421
8001035792,29.6506758,-82.3453738
8001035797,29.6498452,-82.3449347
8001035816,29.6498134,-82.3455165
8001035817,29.649754,-82.3455162
8001035818,29.6497544,-82.3454455
8001035819,29.6517291,-82.3451677
8001035820,29.6516739,-82.3455095
8001035821,29.6516271,-82.3462361
8001035822,29.6517685,-82.3461595
8001035823,29.6519284,-82.3462173
8001035824,29.6519224,-82.3448458
8001035825,29.6519233,-82.3450675
8001035827,29.6519246,-82.3453631
8001035829,29.6519273,-82.3459645
8001035831,29.6515261,-82.3462362
8001035832,29.6516265,-82.3460956
8001035833,29.65031,-82.3459767
8001035836,29.6500742,-82.345927
8001035837,29.6500743,-82.3459197
8001035839,29.6499576,-82.3459761
8001035842,29.6517793,-82.3470231
8001035843,29.6509395,-82.3466739
8001035854,29.6518898,-82.3470986
8001035862,29.6517679,-82.3472606
8001035863,29.6507321,-82.3472622
8001035864,29.6515183,-82.347261
8001035867,29.651518,-82.3473754
8001035875,29.6517786,-82.3470932
8001035880,29.6510809,-82.3470497
8001035881,29.6513291,-82.3470267
8001035884,29.6515142,-82.3468646
8001035885,29.6513738,-82.3468652
8001637271,29.6493631,-82.3477885
8001637273,29.6505043,-82.347786
8001888909,29.6490577,-82.360624
8001888913,29.6491034,-82.3604006
8001888922,29.6479629,-82.3602504
8001888923,29.6479707,-82.3601775
8001888958,29.6475162,-82.3601836
8001888960,29.6492334,-82.3602822
8001888961,29.6492141,-82.3604155
8001888962,29.6492238,-82.3603487
8001888964,29.6495012,-82.3603161
8001888965,29.6499973,-82.3603633
8001888973,29.6495502,-82.3597977
8001888974,29.6494987,-82.3597351
8001930197,29.6505609,-82.3492967
8001930203,29.6494011,-82.3478945
8001930216,29.6506951,-82.3492896
8001930228,29.6508529,-82.3488083
8001930229,29.650848,-82.3491081
