u,v,key,length
3005474320,8042346686,0,18.689911687068467
3005474320,9732751199,0,5.126676449081526
3005474320,9732751164,0,29.48141003593815
3041198338,8070000291,0,13.230831686384104
3041198338,3428959187,0,11.286503744238933
3041198338,4072028142,0,33.739575776793274
3428959183,2977986907,0,7.683586363703853
3428959183,2977986914,0,8.489819562117493
3428959183,2978093928,0,10.593713232018588
3428959183,3428959184,0,18.33513449642015
3428959184,3428959185,0,13.022560718895011
3428959184,2977986913,0,9.612969657626858
3428959184,8069713342,0,25.5876178528114
3428959184,3428959183,0,18.33513449642015
3428959185,8069713346,0,21.23050945568906
3428959185,3428959184,0,13.022560718895011
3428959185,8069713289,0,13.032153360635448
3428959185,2977986907,0,11.270610574001942
3428959187,4072028144,0,33.85408371117764
3428959187,4072028169,0,22.83808806141883
3428959187,3041198338,0,11.286503744238933
3428959188,6097397885,0,8.823689489506327
3428959188,6097330142,0,20.44975391810939
3428959188,7120569006,0,10.862731731385459
3428959188,84853931,0,135.58020726332572
3530984776,8001035693,0,15.565727429010849
3530984776,2977586276,0,14.07971870384449
3530984776,2977586275,0,15.346562175697308
3530984776,8001035692,0,14.130676866865238
3566637291,7990961711,0,5.786223831912414
3566637291,8004712615,0,33.19542941826207
3566637291,8008625013,0,22.499939170737605
3566637291,8008625012,0,21.052907549867264
3566639095,8001035867,0,87.36602057075918
3566639095,2977586315,0,12.968169841622595
3566639095,8001035863,0,10.852121108416004
3566639095,2977586288,0,7.286279296235428
3572580219,2816068744,0,20.616470558586435
3572580219,2816068742,0,13.74116584196249
3572580219,2816068741,0,59.76134859533301
3572580219,2816068726,0,8.420992434254973
3572580220,2294943750,0,23.082239517927135
3572580220,2816068726,0,17.37709839514755
3572580220,2816068742,0,7.327601341856555
3572580220,2816068714,0,14.059423643903546
3572580220,8057328452,0,25.205847613581
3572580220,10022418990,0,12.327005263205004
3600808085,7120553054,0,65.08978634595277
3600808085,6126831128,0,67.6365247857182
3600808085,1277919001,0,37.73538612401264
3660981361,2934253289,0,9.16392740634911
3660981361,8034263504,0,9.174404969969947
3660981361,2654220776,0,54.217496938420375
3660981361,2654220352,0,10.076608357665672
3801708898,4602842974,0,50.674395001052936
3809390546,8061143681,0,2.9864481544963515
3809390546,8061229222,0,9.713164943843033
3809390546,8061229220,0,13.065779781735422
3809390565,2977987033,0,19.995778302619794
3809390565,8070005031,0,1.4678069224522063
3809390565,2977987031,0,65.5307795413935
3812881236,2977586309,0,71.57644238927611
3812881236,10082184827,0,8.24296376255274
3812881236,8001035863,0,8.494214257404495
3812881236,84733260,0,11.803215162602982
3812881255,2977586265,0,19.98207121834938
3812881255,2977586258,0,19.59357649787404
3812881255,2977586262,0,19.480536896480253
3812881255,2977586278,0,19.9118389922371
3812881255,10045415529,0,10.564169420169367
3812881260,2977586267,0,19.18758936194395
3812881260,2977586262,0,18.56940361205169
3812881260,2977586266,0,18.107900453826705
3812881260,2977586265,0,18.782736548329687
3812881260,10045415529,0,8.752253490941593
3812881274,2653872059,0,2.648841442457149
3812881274,2653872065,0,24.490111142884405
3812881274,6135817495,0,77.19205353980034
3812881274,3812881282,0,16.361354041767797
3812881278,8013308595,0,33.598950964890015
3812881278,3812881337,0,32.14702834659719
3812881282,3812881274,0,16.361354041767797
3812881282,3812881295,0,5.980945072444198
3812881282,8013308595,0,4.590239462046787
3812881295,3812881332,0,40.99351263067449
3812881295,3812881297,0,5.9825633990933165
3812881295,3812881282,0,5.980945072444198
3812881297,3812881337,0,28.276346280777705
3812881297,8013308595,0,3.2840859655587016
3812881297,3812881295,0,5.9825633990933165
3812881332,3812881295,0,40.99351263067449
3812881332,3812881337,0,67.47038329053669
3812881332,7998478184,0,32.81032636140907
3812881337,3812881297,0,28.276346280777705
3812881337,3812881392,0,6.792540169667533
3812881337,3812881332,0,67.47038329053669
3812881337,3812881278,0,32.14702834659719
3812881392,3812881337,0,6.792540169667533
3874849746,4249725359,0,8.02337909215671
3874849746,4249725317,0,130.20267224608716
3874849746,9338969242,0,60.62498399069252
3874849751,4249725436,0,10.488715819517626
3874849751,3881267845,0,67.79356494655343
3874849751,1636938060,0,139.42478989371958
3874849753,8081786588,0,16.208848781511236
3874849753,8081786594,0,49.75600232622692
3874849753,9759688864,0,24.075862692970023
3874857051,2838526649,0,8.055749018559109
3879139934,11275615567,0,73.74080014404288
3881267509,8086583943,0,20.618702064637677
3881267693,8090258488,0,17.081029610066086
3881267693,4214257861,0,13.958194813045235
3881267693,3881267696,0,11.216557479289696
3881267693,4214257858,0,9.473332468488746
3881267696,3881267720,0,29.616478812863285
3881267696,3881267693,0,11.216557479289696
3881267696,3881267704,0,21.05725914420841
3881267704,3881267720,0,36.13333309029396
3881267704,3881267696,0,21.05725914420841
3881267704,3881267713,0,33.75498258739879
3881267713,3881267704,0,33.75498258739879
3881267713,3881267738,0,17.38993486482322
3881267713,10034219210,0,14.736274141019928
3881267720,3881267704,0,36.13333309029396
3881267720,3881267696,0,29.616478812863285
3881267720,3881267721,0,4.704467439823517
3881267721,3881267720,0,4.704467439823517
3881267721,3881267764,0,38.60894202563692
3881267721,3881267746,0,33.698697118975815
3881267738,4214257916,0,4.012305938973606
3881267738,3881267713,0,17.38993486482322
3881267738,4214257971,0,37.42646096086439
3881267746,3881267764,0,11.334340800744913
3881267746,3881267721,0,33.698697118975815
3881267764,3881267721,0,38.60894202563692
3881267764,3881267778,0,25.68330569030982
3881267764,3881267746,0,11.334340800744913
3881267776,8090258462,0,12.087559750925985
3881267776,3881267778,0,12.65932498204455
3881267778,3881267764,0,25.68330569030982
3881267778,4214257987,0,10.549985510323014
3881267778,3881267776,0,12.65932498204455
3881267783,8090258462,0,9.927207767570708
3881267788,3881267790,0,8.648155276140159
3881267790,2838529520,0,6.764152486939431
3881267790,3881267791,0,7.948715673689387
3881267790,3881267788,0,8.648155276140159
3881267790,4214257940,0,66.48492084288898
3881267791,3881267790,0,7.948715673689387
3881267791,4214257959,0,60.123580571226825
3881267791,3881267821,0,216.33333887791756
3881267793,4214257987,0,43.27222943246857
3881267793,8090258462,0,41.13122085358525
3881267793,9991531722,0,67.42976774282432
3881267821,4249724818,0,5.527251933649722
3881267821,4214257984,0,78.88780299574263
3881267821,3881267791,0,216.33333887791756
3881267828,9991531722,0,1.998740591384242
3881267828,4259619351,0,12.626643738206692
3881267828,2838529214,0,18.057272797056754
3881267845,6135169403,0,7.56932567954544
3881267845,11821162117,0,14.418070649759494
3881267845,3874849751,0,67.79356494655343
3881267850,3881267860,0,37.76500466929851
3881267850,84796460,0,15.64425179844201
3881267850,8067594231,0,15.692154779540164
3881267850,8067594256,0,176.7769769673767
3881267852,2813567428,0,9.61839416234639
3881267852,2813567297,0,4.647954499517338
3881267852,8079687797,0,69.98654562572395
3881267852,2813648638,0,21.453837994130478
3881267855,2816531142,0,4.184317530078446
3881267855,2813567421,0,80.8320035028942
3881267855,2813567428,0,81.40599649798816
3881267855,2813648638,0,59.78825474840849
3881267856,2813567297,0,4.6706834499804835
3881267856,2813567421,0,10.396812193619644
3881267856,2813648618,0,76.83781648349395
3881267856,2813648638,0,20.045339696565353
3881267857,3881267860,0,4.0907332612632095
3881267860,3881267850,0,37.76500466929851
3881267860,2816326665,0,4.332884354677993
3881267860,3881267857,0,4.0907332612632095
3881267860,8067594276,0,73.18815536538567
3881267866,2815551765,0,22.315506044124234
3881267871,3881267872,0,10.350238007461666
3881267871,4249725598,0,11.141785109325172
3881267871,11282532381,0,17.31468960917654
3881267871,11282532377,0,41.92668078521727
3881267871,11282532380,0,16.366250125388902
3881267872,4249725559,0,10.86243232913009
3881267872,3881267871,0,10.350238007461666
3881267872,84942165,0,11.176948553639745
3881267872,2815551782,0,36.528894071996056
3881267912,3881267913,0,11.259159709011294
3881267912,2815999823,0,26.788986746505046
3881267912,2815734943,0,10.576732949017343
3881267912,8057470506,0,16.30143129667259
3881267913,2815999845,0,20.19752773107923
3881267913,3881267912,0,11.259159709011294
3881267913,2815734919,0,10.493394728408992
3881267913,4713794596,0,16.733334214519388
3881267933,84863802,0,6.627617573869746
3881267933,4686030276,0,91.5103165313603
3881267933,8023646562,0,6.8119234469782874
3881267933,4272413005,0,29.94372496565685
3881267937,4272413026,0,5.189169189986868
3881267937,2883830130,0,38.9374001057497
3881267937,84863807,0,46.431806190534715
3881267937,10112096199,0,27.970770904500686
3881267938,2837747171,0,8.951955382256275
3881267938,2837747170,0,30.000509854872366
3881267938,2837747429,0,19.980652553543685
3881267960,2089578804,0,7.084443975012778
3881267960,4741818714,0,68.41984256581644
3881267960,10082978357,0,9.808024852196084
3881267960,10082978353,0,8.965565908234863
3903817237,6097330133,0,5.954117997035691
3903817237,8032264486,0,79.09309198718445
3903817237,2654220406,0,49.1371227046021
3903817237,8032264423,0,82.38286727345833
3903817255,8032264453,0,16.383536783285585
3903817255,8032264452,0,16.907701843297303
3903817255,9322334532,0,19.214532341681128
3903817959,2654220757,0,17.705796873749993
3903817959,1280389704,0,12.294045305129153
3903817959,2654220561,0,8.150605366277587
3903817959,8075343400,0,158.57825394465445
3903817968,2654220265,0,15.40111342333194
3903817990,2654220177,0,6.204715777966743
3903817990,2962467384,0,14.377527573748708
3903817990,7120569004,0,71.05555001669192
3903817990,4072028146,0,66.70759369608076
3903817991,2654220679,0,6.3847119743239125
3903817991,7120569001,0,86.14664181944296
3903817991,2654220540,0,7.3710131238435235
3903817991,8034263600,0,84.72763315099763
3903817996,84766707,0,7.0053169391664065
3903817996,8034263601,0,15.250275685576746
3903817996,4072028180,0,19.98184068034102
3903817996,7120569019,0,165.43471889963055
3903818000,9554056383,0,5.017928868851428
3903818000,8034263601,0,194.60173380580935
3903818000,2934330210,0,31.728412709286328
3903818013,7841704639,0,28.25613943614898
3903818013,610104180,0,6.97892858010383
3903818013,10033902846,0,128.99202933293287
3903818013,2838529286,0,37.370912490730255
3903818015,84747907,0,7.5042038754086615
3903818015,2934330194,0,18.768954834441296
3903818015,4269007218,0,43.03508333718234
3903818015,4269007224,0,8.295876294096022
3903818017,8002149213,0,100.74935720405705
3903818017,4270696688,0,6.478647033269081
3903818017,4270697194,0,64.33490598003992
3903818017,4272412349,0,22.66230840524932
3903818031,84873633,0,6.513503142575412
3903818031,4147991764,0,37.628815793010226
3903818031,2934330223,0,105.9644590833327
3903818031,2934330127,0,10.196754038305093
3903818032,2934330229,0,40.853486385546866
3903818032,8072411680,0,19.54362666811197
3903818032,2934330175,0,46.382973987464
3903818042,2837747170,0,10.726783081541921
3903818042,2837747169,0,4.65794721306038
3903818042,2837747203,0,42.73961878209653
3903818042,2831343527,0,48.85326617097752
3980487857,84796442,0,7.974801644856471
3980487857,8067594276,0,52.56556143727589
3980487857,8067594277,0,11.33026091957453
3980487857,11167948531,0,10.684160863309176
3980487858,4249725597,0,10.553857823885878
3980487858,1637869317,0,14.324907563047054
3980487858,4249725600,0,38.300983325921564
3980487862,84796384,0,8.673264987063167
3980487862,8064273299,0,6.900453385957233
3980487862,8064287529,0,7.866535710618534
3980487862,8064287537,0,14.655897571896046
3980487864,2816370049,0,11.665097292834638
3980487864,2816510164,0,7.182147293545904
3980487864,2816068788,0,27.663064394911363
3980487864,4072028636,0,43.361505918906474
3980487865,1637869317,0,4.734107599733951
3980487865,3980487866,0,8.707367498853953
3980487865,2838529084,0,7.736481681343567
3980487866,84806052,0,6.894264525072284
3980487866,3980487865,0,8.707367498853953
3980487866,84806051,0,38.31841568205035
3980487866,4270697191,0,52.64124923679369
3980487877,9725565937,0,65.46988194357336
3980487877,2838529131,0,14.220228731192764
3980487877,2838529097,0,36.90939086396989
3980487877,8020516115,0,14.071482836061598
3980487879,2815734934,0,22.086100854017978
3980487879,2815734935,0,22.140537316717484
3980487879,8057470494,0,21.13491403605878
3980487879,2815734919,0,22.403668124644703
3980487881,1637280233,0,1.0345164216853049
3980487881,1637280252,0,10.683435492699283
3980487881,8006790611,0,36.35632379981083
3980487882,4713792680,0,5.885609345598498
3980487882,1280386255,0,19.387924023931156
3980487882,4713792683,0,8.216469828734311
3980487882,3980487883,0,7.241774436939932
3980487883,2816068711,0,43.410679432957835
3980487883,2816068710,0,14.9049546014099
3980487883,3980487882,0,7.241774436939932
3980487883,2816531120,0,15.383473980614836
3980487885,4713792686,0,24.226198753513046
3980487885,2816531120,0,18.31096123965115
3980487885,2816531122,0,13.510423871463415
3980487885,2816531121,0,12.910563023802245
3980487885,4713792678,0,22.764906701326016
3980487887,1329906246,0,11.68207751938328
3980487887,84752964,0,5.813107685853113
3980487887,2838529024,0,11.120287204274968
3980487887,4431618019,0,44.96988783360657
3980487890,84921148,0,8.639892839040092
3980487890,2816531103,0,4.681160855256903
3980487890,84921146,0,41.63093205973824
3980487890,4593699604,0,7.083097795616457
3980487897,10106680526,0,15.496800434242854
3980487897,2838526647,0,8.501720629664101
3980487897,2838526670,0,8.891808487884177
3980487897,2838529034,0,41.32416497234635
3980803761,7120553056,0,13.53244168912625
3980803761,8049034781,0,17.14081011819583
3980803761,3980803870,0,21.292738304607585
3980803778,3980803779,0,7.1080930666142805
3980803778,4147991734,0,137.4753176447045
3980803778,6061498033,0,101.44899434604847
3980803778,4255604503,0,7.2584422325752245
3980803779,84837894,0,20.378494676736214
3980803779,3980803778,0,7.1080930666142805
3980803779,7046174278,0,96.49839395830725
3980803781,6126833742,0,20.684220201732476
3980803781,7120553054,0,4.93908073633173
3980803781,8049034734,0,67.68454682891726
3980803782,8047929563,0,20.32852913999801
3980803782,3980803796,0,19.015155128031726
3980803782,3980803808,0,47.54131927869861
3980803783,4147991734,0,18.969969915808882
3980803783,3980803795,0,19.43690063530976
3980803783,3980803794,0,29.147791011417187
3980803783,3980803808,0,86.40352240383427
3980803793,3980803799,0,21.54899428131426
3980803794,3980803799,0,18.981040160958607
3980803794,3980803783,0,29.147791011417187
3980803794,3980803795,0,21.60122019590575
3980803795,3980803783,0,19.43690063530976
3980803795,3980803798,0,19.170034870043356
3980803795,3980803794,0,21.60122019590575
3980803795,3980803807,0,86.30664328681854
3980803796,3980803782,0,19.015155128031726
3980803796,3980803797,0,19.615050873365572
3980803796,3980803807,0,47.46382239491735
3980803797,3980803796,0,19.615050873365572
3980803797,8047929564,0,12.565048177971336
3980803797,3980803806,0,47.45414777230884
3980803798,3980803795,0,19.170034870043356
3980803798,4255604482,0,23.439923648940166
3980803798,3980803799,0,21.649166536704975
3980803798,3980803803,0,40.63071393907151
3980803799,3980803794,0,18.981040160958607
3980803799,3980803793,0,21.54899428131426
3980803799,3980803798,0,21.649166536704975
3980803800,3980803802,0,34.193923420515524
3980803801,3980803802,0,27.361013036089982
3980803802,3980803801,0,27.361013036089982
3980803802,3980803800,0,34.193923420515524
3980803802,3980803803,0,18.469627312421512
3980803803,3980803802,0,18.469627312421512
3980803803,3980803798,0,40.63071393907151
3980803803,3980803806,0,45.579516088990594
3980803804,8047929564,0,6.095214865505772
3980803804,3980803805,0,17.724893620881655
3980803804,4255604492,0,4.570128159826025
3980803805,8047929566,0,21.514905011497902
3980803805,8047929566,1,21.514905011497902
3980803805,8047929566,2,21.514905011497902
3980803805,3980803804,0,17.724893620881655
3980803806,3980803807,0,19.459334059248697
3980803806,4255604490,0,23.195584407217755
3980803806,3980803803,0,45.579516088990594
3980803806,3980803797,0,47.45414777230884
3980803807,3980803808,0,19.18139543098108
3980803807,3980803806,0,19.459334059248697
3980803807,3980803795,0,86.30664328681854
3980803807,3980803796,0,47.46382239491735
3980803808,3980803809,0,19.136917964484674
3980803808,3980803807,0,19.18139543098108
3980803808,3980803783,0,86.40352240383427
3980803808,3980803782,0,47.54131927869861
3980803809,3980803808,0,19.136917964484674
3980803809,8047981590,0,33.53694772070536
3980803809,8047929563,0,47.74675368061692
3980803810,7120553057,0,5.759905337619289
3980803810,4147991734,0,19.425934998063735
3980803810,6097330175,0,31.660879501417075
3980803827,8049034783,0,10.550072310270469
3980803827,8049034781,0,30.243164689388603
3980803827,8049034782,0,9.344564104444423
3980803840,3980803852,0,39.349572650828456
3980803840,3980803851,0,25.20899266018455
3980803840,7120553057,0,7.261682161027074
3980803851,3980803852,0,30.960130195714086
3980803851,7120553056,0,13.888269320083456
3980803851,3980803840,0,25.20899266018455
3980803852,3980803840,0,39.349572650828456
3980803852,3980803851,0,30.960130195714086
3980803852,8047981644,0,6.438195347906591
3980803852,8049034720,0,15.720662297303418
3980803852,6097330182,0,11.747354586188553
3980803870,3980803761,0,21.292738304607585
3980803870,8049034688,0,3.4210239711507993
3980803870,6135789117,0,19.387855196293174
3980803905,6135789118,0,10.032173866523648
3980803905,7120553055,0,13.530870341396621
3980803905,3980803906,0,5.95599870895586
3980803906,3980803905,0,5.95599870895586
3980803906,6061498654,0,9.375499229675272
3980803906,8049035190,0,136.94178855842426
3980803906,6097330328,0,10.831795226014505
4036559248,4036559249,0,5.526404109479019
4036559248,5618865206,0,16.651360104865653
4036559248,4741818714,0,17.75936935076786
4036559249,4036559251,0,26.86565164748328
4036559249,4036559248,0,5.526404109479019
4036559249,5618865207,0,16.622247671875684
4036559251,4036559252,0,46.216193787614934
4036559251,4036559249,0,26.86565164748328
4036559251,4743589268,0,22.427078685925693
4036559252,4036559251,0,46.216193787614934
4036559252,5618865185,0,9.010666930698882
4072026488,4072028392,0,11.167265339153364
4072026488,8084526883,0,55.92312828146112
4072026488,4072028552,0,73.68349767954564
4072026787,84748054,0,121.84330311543546
4072026787,84748032,0,20.137774619666565
4072026787,8076017172,0,17.70727435936052
4072026787,8076017168,0,3.604891903705324
4072028105,84748055,0,13.937197323441584
4072028105,8075343343,0,10.950969816789302
4072028105,8075343400,0,77.44212195132668
4072028105,4255604545,0,78.19238287506519
4072028142,4072028144,0,11.619986721204997
4072028142,3041198338,0,33.739575776793274
4072028142,2978094658,0,12.199141765812014
4072028144,3428959187,0,33.85408371117764
4072028144,4072028142,0,11.619986721204997
4072028144,6097330142,0,61.02142320791819
4072028146,7929865179,0,5.997901402348511
4072028146,3903817990,0,66.70759369608076
4072028146,6097397885,0,124.06755203186144
4072028146,8042948138,0,75.183663788697
4072028148,4072028162,0,12.721337982630576
4072028157,4072028158,0,14.767461288943245
4072028157,2934330213,0,13.44340686964995
4072028157,6097330152,0,21.616913286433007
4072028158,4072028157,0,14.767461288943245
4072028158,7120569019,0,52.74594086826258
4072028158,6097330147,0,12.116503682478896
4072028162,4072028169,0,55.5161944445465
4072028162,4072028148,0,12.721337982630576
4072028162,4072028301,0,27.640209086406433
4072028169,3428959187,0,22.83808806141883
4072028169,4072028297,0,22.33735962303078
4072028169,4072028162,0,55.5161944445465
4072028169,2934330213,0,123.57884723295243
4072028180,4072028348,0,61.04104164593809
4072028180,3903817996,0,19.98184068034102
4072028180,8080036776,0,54.36157039700542
4072028181,8080036776,0,3.4308911181454724
4072028297,4072028312,0,5.437989225362575
4072028297,4072028169,0,22.33735962303078
4072028297,4072028301,0,54.95753833867366
4072028301,8084526882,0,9.056236624129442
4072028301,4072028162,0,27.640209086406433
4072028301,4072028297,0,54.95753833867366
4072028308,4072028312,0,3.686833143150718
4072028312,4072028308,0,3.686833143150718
4072028312,4072028322,0,11.476508668434237
4072028312,4072028297,0,5.437989225362575
4072028312,8084526882,0,54.91006776097644
4072028322,4072028338,0,18.149510493238424
4072028322,4072028312,0,11.476508668434237
4072028322,4072028324,0,54.63067593568583
4072028324,8084526882,0,8.422132297209666
4072028324,4072028342,0,18.373700779182172
4072028324,4072028322,0,54.63067593568583
4072028338,4072028350,0,20.28585335629196
4072028338,4072028322,0,18.149510493238424
4072028338,4072028342,0,54.540142982994105
4072028342,4072028324,0,18.373700779182172
4072028342,4072028353,0,19.93274105073943
4072028342,4072028338,0,54.540142982994105
4072028348,2654220815,0,14.434416014798925
4072028348,4072028180,0,61.04104164593809
4072028348,4072028349,0,34.029840380566576
4072028349,4072028348,0,34.029840380566576
4072028350,4072028370,0,19.452668304652395
4072028350,4072028338,0,20.28585335629196
4072028350,4072028353,0,54.41467424086639
4072028353,4072028342,0,19.93274105073943
4072028353,4072028377,0,19.73925666690452
4072028353,4072028350,0,54.41467424086639
4072028358,4072028509,0,60.55900871064445
4072028360,4072028361,0,21.618846996136977
4072028361,84766711,0,27.52202018984744
4072028361,2654220815,0,5.582670801391322
4072028361,4072028360,0,21.618846996136977
4072028370,4072028385,0,19.7652738768063
4072028370,4072028350,0,19.452668304652395
4072028370,4072028393,0,30.837272936402847
4072028370,4072028377,0,54.55732516211189
4072028377,4072028353,0,19.73925666690452
4072028377,4072028387,0,19.119830923682148
4072028377,4072028370,0,54.55732516211189
4072028385,4072028392,0,10.235862045685924
4072028385,4072028370,0,19.7652738768063
4072028385,4072028387,0,54.57162659317116
4072028387,4072028377,0,19.119830923682148
4072028387,8084526883,0,10.254195257062891
4072028387,4072028385,0,54.57162659317116
4072028389,84766711,0,10.834670021588725
4072028392,4072026488,0,11.167265339153364
4072028392,4072028385,0,10.235862045685924
4072028392,4072028393,0,4.02813505060747
4072028392,8084526883,0,54.71689431153441
4072028393,4072028392,0,4.02813505060747
4072028393,4072028370,0,30.837272936402847
4072028393,8080036599,0,46.77392627670389
4072028491,4072028496,0,4.530954332185842
4072028492,4072028498,0,26.43574940588424
4072028493,8080036685,0,33.948256600976606
4072028493,7120569019,0,151.62361077539
4072028493,4072028509,0,86.15670543806014
4072028496,4072028491,0,4.530954332185842
4072028496,4072028506,0,2.906505572028239
4072028496,4072028565,0,58.61794175708206
4072028496,84774419,0,29.335489100338
4072028498,4072028492,0,26.43574940588424
4072028498,84766711,0,118.47229681981327
4072028498,4072028568,0,72.28226849583973
4072028506,4072028496,0,2.906505572028239
4072028509,84774419,0,12.360641503884086
4072028509,4072028493,0,86.15670543806014
4072028509,4072028358,0,60.55900871064445
4072028526,4072028529,0,7.907867056864257
4072028529,4072028526,0,7.907867056864257
4072028529,84774419,0,25.114864199027316
4072028529,84774433,0,105.10286693334959
4072028529,8080036639,0,11.208806443526614
4072028546,8080036599,0,25.768765430053243
4072028546,4072028558,0,18.7251092494901
4072028546,4072028559,0,14.607430085410206
4072028552,4072026488,0,73.68349767954564
4072028558,4072028546,0,18.7251092494901
4072028559,4072028546,0,14.607430085410206
4072028565,4072028496,0,58.61794175708206
4072028568,4072028498,0,72.28226849583973
4072028636,11167948532,0,101.27672141039177
4072028636,3980487864,0,43.361505918906474
4072028636,4072028971,0,41.19814372449513
4072028971,12146816696,0,46.135471045413574
4072028971,4072029739,0,53.42690207266006
4072028971,4072028636,0,41.19814372449513
4072029739,4072028971,0,53.42690207266006
4072029739,10082775757,0,28.930821293934788
4072029739,8057480607,0,11.169011179722586
4072031416,5626051107,0,21.783376268997273
4072031416,8064416963,0,22.340014077217734
4072031416,6492412693,0,27.48344258199598
4072031416,8064445586,0,16.848678190716978
4091667495,4255604623,0,7.858068459602527
4091667495,11275673998,0,6.272616747974712
4091667495,4602847175,0,48.263088186336596
4091667495,4677416287,0,28.299552664085073
4091667497,10082306534,0,10.208055744372292
4091667497,10082306524,0,11.580025713609155
4091667497,9511997989,0,7.7491480059722715
4091667497,9511998001,0,7.008252709973059
4147991731,7120553051,0,6.117848693861097
4147991734,3980803783,0,18.969969915808882
4147991734,3980803810,0,19.425934998063735
4147991734,8047981590,0,52.905258748731725
4147991734,3980803778,0,137.4753176447045
4147991749,4255604460,0,85.77512371708978
4147991749,8042753123,0,3.6141632966121553
4147991749,4255604461,0,169.6075699040577
4147991749,8042753124,0,9.90816075249949
4147991755,1801870535,0,11.530020772208685
4147991755,4147991756,0,48.05347009159212
4147991755,4249725352,0,18.362519832075364
4147991756,1801870536,0,9.004126675304951
4147991756,1801870551,0,16.61356168121381
4147991756,8063267907,0,37.47471253466452
4147991756,4147991755,0,48.05347009159212
4147991761,1801870540,0,15.540377318707504
4147991761,4339656615,0,25.684435165125585
4147991761,2838529217,0,14.440760974501917
4147991761,8063267944,0,9.963646637107052
4147991764,2934330110,0,19.937030601134214
4147991764,3903818031,0,37.628815793010226
4147991764,8070506522,0,13.02977532833548
4214257799,4214257836,0,26.394737773383365
4214257801,4214257818,0,5.447748204561905
4214257807,8090258351,0,1.6819064154506524
4214257807,4214257856,0,36.00587075541544
4214257807,4214257841,0,36.09216271643425
4214257818,4214257801,0,5.447748204561905
4214257818,4214257850,0,20.42746486859405
4214257818,4214257841,0,23.656597751431903
4214257824,4214257836,0,21.65129736284646
4214257824,6214671550,0,81.26264212476961
4214257824,84774760,0,37.01077201215316
4214257824,8090258360,0,74.12988674711146
4214257836,4214257850,0,31.543944755147685
4214257836,4214257824,0,21.65129736284646
4214257836,4214257799,0,26.394737773383365
4214257836,8090258389,0,18.220329053153648
4214257841,4214257856,0,12.385646596682209
4214257841,4214257818,0,23.656597751431903
4214257841,4214257807,0,36.09216271643425
4214257850,4214257836,0,31.543944755147685
4214257850,4214257856,0,34.10036416012217
4214257850,4214257818,0,20.42746486859405
4214257850,8090258370,0,10.760223855273637
4214257856,4214257807,0,36.00587075541544
4214257856,4214257850,0,34.10036416012217
4214257856,4214257881,0,27.905480992016
4214257856,4214257841,0,12.385646596682209
4214257858,3881267693,0,9.473332468488746
4214257858,8090258351,0,99.09337859796922
4214257858,4214257861,0,12.67332818698086
4214257861,3881267693,0,13.958194813045235
4214257861,4214257858,0,12.67332818698086
4214257881,4214257907,0,28.327864144264087
4214257881,4214257947,0,47.71459954209449
4214257881,4214257856,0,27.905480992016
4214257907,4214257909,0,2.9030399506266416
4214257907,8090258426,0,9.384359876689814
4214257907,4214257881,0,28.327864144264087
4214257909,4214257907,0,2.9030399506266416
4214257909,8086584026,0,10.918050157558378
4214257909,4214257916,0,18.928561606623322
4214257916,3881267738,0,4.012305938973606
4214257916,10034219210,0,16.536048937948504
4214257916,4214257909,0,18.928561606623322
4214257925,8086584026,0,9.963554070924758
4214257925,4214257968,0,27.541671687472387
4214257925,6135182613,0,30.702847936187176
4214257925,6135182613,1,30.702847936187176
4214257932,8090258399,0,46.11803544327796
4214257932,4214257947,0,92.09160398058434
4214257932,4214257949,0,7.792131141835487
4214257940,4272412312,0,23.03525223878972
4214257940,3881267790,0,66.48492084288898
4214257940,4214257949,0,11.823319367448843
4214257947,4214257881,0,47.71459954209449
4214257947,4214257932,0,92.09160398058434
4214257947,8086584026,0,23.422332838261124
4214257949,4214257968,0,105.66674042518613
4214257949,4214257959,0,7.332260540860806
4214257949,4214257932,0,7.792131141835487
4214257949,4214257940,0,11.823319367448843
4214257959,4214257971,0,133.4646342668049
4214257959,3881267791,0,60.123580571226825
4214257959,4214257949,0,7.332260540860806
4214257968,4214257949,0,105.66674042518613
4214257968,6135182613,0,22.91414233063964
4214257968,4214257925,0,27.541671687472387
4214257971,6135182613,0,7.875833414436842
4214257971,3881267738,0,37.42646096086439
4214257971,4214257959,0,133.4646342668049
4214257983,4214257984,0,16.989533790587025
4214257984,4214257983,0,16.989533790587025
4214257984,4214257987,0,40.53230272210617
4214257984,3881267821,0,78.88780299574263
4214257987,4214257984,0,40.53230272210617
4214257987,3881267778,0,10.549985510323014
4214257987,3881267793,0,43.27222943246857
4239206799,8034451803,0,59.53958886858878
4239206799,4269007109,0,21.812401737479085
4239206799,4269007109,1,21.812401737479085
4239206806,4269007121,0,16.501097766293405
4239206806,4269007142,0,28.798113569998232
4239206806,2654220370,0,111.47261262719512
4239206810,4239206815,0,7.939104471495765
4239206810,4269007142,0,16.942698749450496
4239206810,4269007121,0,23.56185016936237
4239206815,4239206810,0,7.939104471495765
4239206817,4239206819,0,7.6691068598976315
4239206819,4269007142,0,20.84818157237236
4239206819,9982623968,0,43.71715011534275
4239206819,4239206817,0,7.6691068598976315
4239206822,8072617043,0,20.728702018783373
4239206822,8072617037,0,61.32181140574955
4239206822,4269007167,0,32.5853650278422
4249724803,10082365373,0,68.13545151830543
