osmid,y,x
66966,29.6488,-82.3603
66967,29.6474,-82.3613
66968,29.6457,-82.3602
66969,29.649,-82.3619
66970,29.6496,-82.3583
66971,29.6493,-82.3616
66972,29.6493,-82.3584
66973,29.6484,-82.3611
66974,29.6479,-82.3586
66975,29.6463,-82.362
66976,29.6468,-82.3566
66977,29.6468,-82.3595
66978,29.6464,-82.3581
66979,29.6485,-82.3584
66980,29.6468,-82.3561
66981,29.6484,-82.3589
66982,29.6487,-82.3584
66983,29.6503,-82.3581
66984,29.6473,-82.3593
66985,29.6497,-82.3596
66986,29.6476,-82.3594
66987,29.65,-82.357
66988,29.6474,-82.3597
66989,29.6501,-82.359
66990,29.6476,-82.3577
66991,29.6497,-82.3594
66992,29.6469,-82.3562
66993,29.6502,-82.3598
66994,29.6471,-82.3574
66995,29.6502,-82.3571
66996,29.6467,-82.357
66997,29.6465,-82.3584
66998,29.6496,-82.3579
66999,29.6499,-82.3587
67000,29.6494,-82.3582
67001,29.6473,-82.3482
67002,29.6452,-82.3477
67003,29.6456,-82.348
67004,29.6473,-82.351
67005,29.6466,-82.3497
67006,29.6477,-82.3484
67007,29.6452,-82.3503
67008,29.6481,-82.3495
67009,29.6471,-82.3515
67010,29.6469,-82.3515
67011,29.6479,-82.3501
67012,29.6449,-82.3505
67013,29.6449,-82.3493
67014,29.6453,-82.349
67015,29.6465,-82.3512
67016,29.6472,-82.35
67017,29.6461,-82.3486
67018,29.648,-82.3476
67019,29.6469,-82.3501
67020,29.6468,-82.3484
67021,29.6448,-82.3479
67022,29.6479,-82.3482
67023,29.6477,-82.3492
67024,29.6485,-82.3491
67025,29.6451,-82.3478
67026,29.648,-82.3477
67027,29.6447,-82.3476
67028,29.6471,-82.3506
67029,29.6453,-82.3493
67030,29.6466,-82.3495
67031,29.6482,-82.3485
67032,29.648,-82.3502
67033,29.6474,-82.3499
67034,29.6482,-82.3478
67035,29.6455,-82.3499
67036,29.6479,-82.3478
67037,29.6461,-82.351
67038,29.6466,-82.3483
67039,29.6452,-82.3479
67040,29.6474,-82.3496
67041,29.6477,-82.3503
67042,29.648,-82.3505
67043,29.645,-82.3505
67044,29.6449,-82.3478
67045,29.6462,-82.3481
67046,29.6473,-82.3484
67047,29.6456,-82.3513
67048,29.6473,-82.3513
67049,29.6469,-82.3496
67050,29.6483,-82.35
67051,29.6451,-82.3505
67052,29.6468,-82.348
67053,29.6481,-82.3478
67054,29.6454,-82.3492
67055,29.6468,-82.3501
67056,29.6476,-82.3515
67057,29.6469,-82.3495
67058,29.6477,-82.3499
67059,29.6456,-82.3503
67060,29.6474,-82.3481
67061,29.6484,-82.3495
67062,29.6451,-82.349
67063,29.6469,-82.3515
67064,29.6474,-82.3508
67065,29.6456,-82.3495
67066,29.6464,-82.3501
67067,29.6451,-82.348
67068,29.6452,-82.3513
67069,29.6467,-82.3483
67070,29.6476,-82.349
67071,29.6467,-82.3482
67072,29.6482,-82.3488
67073,29.6453,-82.3477
67074,29.645,-82.3505
67075,29.6464,-82.3514
67076,29.6487,-82.3478
67077,29.6484,-82.3494
67078,29.648,-82.3478
67079,29.648,-82.3507
67080,29.6451,-82.3495
67081,29.6465,-82.3502
67082,29.6465,-82.3503
67083,29.6476,-82.3504
67084,29.648,-82.3476
67085,29.6466,-82.3504
67086,29.6449,-82.35
67087,29.6479,-82.3477
67088,29.6464,-82.3497
67089,29.6465,-82.3484
67090,29.6457,-82.3476
67091,29.6455,-82.3486
67092,29.6474,-82.3508
67093,29.6451,-82.3478
67094,29.6488,-82.351
67095,29.6482,-82.3508
67096,29.6452,-82.3491
67097,29.6481,-82.3493
67098,29.646,-82.3488
67099,29.648,-82.3495
67100,29.6468,-82.3492
67101,29.6456,-82.3502
67102,29.6477,-82.3485
67103,29.6463,-82.3486
67104,29.6485,-82.3509
67105,29.6461,-82.3499
67106,29.6454,-82.348
67107,29.648,-82.3496
67108,29.6483,-82.3485
67109,29.6454,-82.3494
67110,29.6453,-82.3488
67111,29.6463,-82.3477
67112,29.6475,-82.3476
67113,29.6468,-82.3491
67114,29.6459,-82.3502
67115,29.6486,-82.3482
67116,29.6483,-82.3512
67117,29.6469,-82.3501
67118,29.6464,-82.3499
67119,29.645,-82.3488
67120,29.6474,-82.3476
67121,29.6473,-82.3484
67122,29.6476,-82.3477
67123,29.6485,-82.3488
67124,29.6468,-82.3494
67125,29.6463,-82.3496
67126,29.6462,-82.3508
67127,29.6464,-82.3502
67128,29.6452,-82.3509
67129,29.6472,-82.3499
67130,29.6456,-82.3488
67131,29.6473,-82.3498
67132,29.6477,-82.3504
67133,29.6468,-82.3484
67134,29.6482,-82.3496
67135,29.6481,-82.35
67136,29.646,-82.3516
67137,29.6456,-82.351
67138,29.6461,-82.3483
67139,29.6486,-82.3508
67140,29.6484,-82.3486
67141,29.6478,-82.3502
67142,29.6476,-82.3479
67143,29.6469,-82.3512
67144,29.6483,-82.3501
67145,29.6451,-82.3495
67146,29.6454,-82.348
67147,29.6465,-82.351
67148,29.6486,-82.3505
67149,29.6489,-82.348
67150,29.6482,-82.351
67151,29.6473,-82.3504
67152,29.6475,-82.3511
67153,29.6449,-82.3488
67154,29.6448,-82.3508
67155,29.6466,-82.3478
67156,29.6482,-82.3504
67157,29.6458,-82.3511
67158,29.6479,-82.3491
67159,29.6461,-82.3479
67160,29.6461,-82.3511
67161,29.6461,-82.3501
67162,29.6451,-82.3499
67163,29.6467,-82.351
67164,29.6479,-82.3489
67165,29.6451,-82.3491
67166,29.646,-82.3508
67167,29.6471,-82.3496
67168,29.6475,-82.3512
67169,29.6462,-82.3484
67170,29.6475,-82.3507
67171,29.6476,-82.3497
67172,29.6466,-82.3482
67173,29.6484,-82.3515
67174,29.6475,-82.3513
67175,29.6459,-82.3486
67176,29.6477,-82.3502
67177,29.6485,-82.3497
67178,29.6488,-82.3503
67179,29.6462,-82.3495
67180,29.6479,-82.35
67181,29.647,-82.3507
67182,29.6471,-82.3478
67183,29.6458,-82.3504
67184,29.6454,-82.3489
67185,29.646,-82.3486
67186,29.6465,-82.3504
67187,29.6453,-82.348
67188,29.6454,-82.3485
67189,29.6455,-82.3492
67190,29.6456,-82.3493
67191,29.6453,-82.35
67192,29.6449,-82.3477
67193,29.6468,-82.3477
67194,29.6456,-82.3506
67195,29.6463,-82.3487
67196,29.648,-82.3489
67197,29.6472,-82.3499
67198,29.6473,-82.3504
67199,29.6461,-82.3483
67200,29.6477,-82.3472
67201,29.6463,-82.3484
67202,29.6478,-82.3481
67203,29.6479,-82.3494
67204,29.6477,-82.3496
67205,29.6464,-82.3513
67206,29.6488,-82.3483
67207,29.6453,-82.3481
67208,29.6489,-82.3504
67209,29.6475,-82.3479
67210,29.6453,-82.3502
67211,29.6459,-82.3481
67212,29.6476,-82.3501
67213,29.6452,-82.3484
67214,29.6474,-82.3504
67215,29.648,-82.3498
67216,29.6474,-82.3506
67217,29.645,-82.3488
67218,29.6463,-82.351
67219,29.6478,-82.3486
67220,29.6465,-82.3504
67221,29.6476,-82.3488
67222,29.6458,-82.3479
67223,29.6452,-82.3484
67224,29.6474,-82.3476
67225,29.6478,-82.3488
67226,29.6489,-82.3481
67227,29.6485,-82.3494
67228,29.6465,-82.3472
67229,29.6489,-82.3507
67230,29.6461,-82.3487
67231,29.6478,-82.3469
67232,29.646,-82.3473
67233,29.6484,-82.3481
67234,29.6453,-82.3484
67235,29.6471,-82.3474
67236,29.6467,-82.3498
67237,29.6486,-82.3487
67238,29.6478,-82.3478
67239,29.6484,-82.347
67240,29.648,-82.3469
67241,29.6481,-82.3477
67242,29.647,-82.3496
67243,29.648,-82.3497
67244,29.6488,-82.3493
67245,29.6457,-82.3506
67246,29.6486,-82.3476
67247,29.6475,-82.3484
67248,29.6461,-82.3492
67249,29.6473,-82.3475
67250,29.6457,-82.3478
67251,29.6495,-82.3573
67252,29.649,-82.3552
67253,29.6471,-82.3548
67254,29.6492,-82.357
67255,29.647,-82.357
67256,29.6506,-82.3575
67257,29.6477,-82.3552
67258,29.6474,-82.3579
67259,29.6469,-82.3564
67260,29.65,-82.3557
67261,29.6486,-82.3574
67262,29.6481,-82.3543
67263,29.6488,-82.3554
67264,29.6475,-82.3545
67265,29.6503,-82.3556
67266,29.6476,-82.356
67267,29.6496,-82.3581
67268,29.6488,-82.355
67269,29.648,-82.3561
67270,29.6495,-82.3557
67271,29.6472,-82.356
67272,29.6493,-82.3547
67273,29.6482,-82.358
67274,29.6492,-82.3566
67275,29.6503,-82.3555
67276,29.6494,-82.3582
67277,29.647,-82.3564
67278,29.6494,-82.3575
67279,29.6498,-82.3584
67280,29.6502,-82.3585
67281,29.6495,-82.3561
67282,29.6495,-82.3592
67283,29.6501,-82.3595
67284,29.6475,-82.358
67285,29.6474,-82.3594
67286,29.6475,-82.3569
67287,29.6489,-82.3595
67288,29.648,-82.356
67289,29.6491,-82.357
67290,29.6493,-82.3565
67291,29.65,-82.3577
67292,29.6492,-82.3596
67293,29.6502,-82.3564
67294,29.6491,-82.3572
67295,29.6474,-82.3559
67296,29.6467,-82.3569
67297,29.6491,-82.3596
67298,29.6476,-82.3557
67299,29.6491,-82.3576
67300,29.648,-82.3581
67301,29.6493,-82.3592
67302,29.6473,-82.3554
67303,29.648,-82.3578
67304,29.6479,-82.3589
67305,29.6491,-82.356
67306,29.6483,-82.3581
67307,29.6504,-82.3566
67308,29.6477,-82.3578
67309,29.65,-82.3582
67310,29.6483,-82.3555
67311,29.6469,-82.3582
67312,29.6498,-82.3589
67313,29.6467,-82.3574
67314,29.6481,-82.3563
67315,29.6489,-82.3567
67316,29.6483,-82.3571
67317,29.6502,-82.358
67318,29.6476,-82.3564
67319,29.648,-82.3561
67320,29.6475,-82.3568
67321,29.6485,-82.3573
67322,29.6496,-82.3562
67323,29.6506,-82.3587
67324,29.6477,-82.3565
67325,29.6483,-82.3583
67326,29.6466,-82.3561
67327,29.6492,-82.3582
67328,29.6467,-82.3557
67329,29.6481,-82.3556
67330,29.6478,-82.3571
67331,29.647,-82.3584
67332,29.6473,-82.3576
67333,29.6479,-82.3579
67334,29.649,-82.3551
67335,29.6474,-82.3582
67336,29.6488,-82.3585
67337,29.6505,-82.3571
67338,29.6477,-82.3553
67339,29.6499,-82.3565
67340,29.6497,-82.3547
67341,29.6468,-82.3563
67342,29.6478,-82.3548
67343,29.6467,-82.3555
67344,29.6481,-82.3584
67345,29.6499,-82.3559
67346,29.6504,-82.3549
67347,29.6503,-82.3546
67348,29.6486,-82.3548
67349,29.6503,-82.355
67350,29.6477,-82.3581
67351,29.6468,-82.3556
67352,29.6468,-82.3569
67353,29.6476,-82.3578
67354,29.6506,-82.3557
67355,29.6475,-82.3553
67356,29.6472,-82.3544
67357,29.6498,-82.3569
67358,29.6479,-82.3565
67359,29.6467,-82.3572
67360,29.6488,-82.3555
67361,29.6476,-82.3563
67362,29.6496,-82.3548
67363,29.6479,-82.3555
67364,29.6485,-82.3563
67365,29.6468,-82.3579
67366,29.6474,-82.3568
67367,29.6494,-82.355
67368,29.6493,-82.3572
67369,29.6467,-82.3548
67370,29.6491,-82.3547
67371,29.6491,-82.3564
67372,29.6475,-82.3579
67373,29.6483,-82.357
67374,29.6492,-82.3577
67375,29.649,-82.3581
67376,29.6493,-82.3572
67377,29.6495,-82.3559
67378,29.65,-82.3577
67379,29.6497,-82.3556
67380,29.65,-82.3575
67381,29.6482,-82.3573
67382,29.6473,-82.3563
67383,29.6495,-82.3564
67384,29.6487,-82.3587
67385,29.6498,-82.358
67386,29.6484,-82.3563
67387,29.6488,-82.3586
67388,29.6473,-82.3581
67389,29.6478,-82.356
67390,29.6502,-82.3581
67391,29.6485,-82.3567
67392,29.6492,-82.3558
67393,29.6482,-82.3565
67394,29.6495,-82.3549
67395,29.6482,-82.3554
67396,29.6491,-82.3552
67397,29.6505,-82.3588
67398,29.6497,-82.3582
67399,29.6507,-82.3558
67400,29.6471,-82.3582
67401,29.6492,-82.3563
67402,29.6472,-82.357
67403,29.6504,-82.3566
67404,29.6476,-82.3578
67405,29.647,-82.3571
67406,29.6503,-82.3574
67407,29.6495,-82.3564
67408,29.6476,-82.3547
67409,29.6498,-82.3578
67410,29.6475,-82.3565
67411,29.6498,-82.358
67412,29.6472,-82.3558
67413,29.6498,-82.3568
67414,29.6481,-82.3569
67415,29.6482,-82.3557
67416,29.649,-82.3556
67417,29.6474,-82.3557
67418,29.6498,-82.3555
67419,29.6493,-82.3569
67420,29.6484,-82.3547
67421,29.6494,-82.3554
67422,29.6486,-82.3555
67423,29.647,-82.3582
67424,29.6501,-82.3547
67425,29.6471,-82.3568
67426,29.6504,-82.3567
67427,29.6502,-82.3563
67428,29.6467,-82.3567
67429,29.6487,-82.3564
67430,29.6474,-82.357
67431,29.6483,-82.355
67432,29.6486,-82.3553
67433,29.6486,-82.3549
67434,29.6478,-82.3558
67435,29.6505,-82.3567
67436,29.6492,-82.3568
67437,29.6482,-82.3549
67438,29.6488,-82.3576
67439,29.6478,-82.355
67440,29.6471,-82.3543
67441,29.6491,-82.3558
67442,29.6486,-82.355
67443,29.6497,-82.3546
67444,29.6492,-82.3578
67445,29.6469,-82.3579
67446,29.6502,-82.355
67447,29.6505,-82.3552
67448,29.6484,-82.356
67449,29.6487,-82.3552
67450,29.6475,-82.3548
67451,29.6489,-82.3573
67452,29.6472,-82.3545
67453,29.6485,-82.3572
67454,29.6473,-82.3557
67455,29.6506,-82.3581
67456,29.6502,-82.3564
67457,29.6485,-82.3546
67458,29.6501,-82.3582
67459,29.6479,-82.3543
67460,29.6478,-82.3554
67461,29.6503,-82.3575
67462,29.6511,-82.3568
67463,29.651,-82.3544
67464,29.6506,-82.3545
67465,29.649,-82.3552
67466,29.651,-82.3571
67467,29.6487,-82.3567
67468,29.6504,-82.3581
67469,29.6484,-82.3575
67470,29.6509,-82.3562
67471,29.6504,-82.3574
67472,29.6484,-82.3545
67473,29.6494,-82.3547
67474,29.6495,-82.3567
67475,29.6492,-82.356
67476,29.6496,-82.357
67477,29.6506,-82.3558
67478,29.6497,-82.3578
67479,29.6495,-82.3577
67480,29.6497,-82.3554
67481,29.651,-82.3544
67482,29.6478,-82.3561
67483,29.6493,-82.3546
67484,29.6487,-82.3548
67485,29.6493,-82.3547
67486,29.6495,-82.357
67487,29.6474,-82.3566
67488,29.65,-82.3556
67489,29.6483,-82.3574
67490,29.6474,-82.3565
67491,29.6486,-82.3557
67492,29.6509,-82.3565
67493,29.6481,-82.3578
67494,29.6478,-82.3546
67495,29.6485,-82.3571
67496,29.6498,-82.3568
67497,29.6491,-82.3549
67498,29.6475,-82.3545
67499,29.6486,-82.3574
67500,29.6478,-82.3562
67501,29.6494,-82.3583
67502,29.6479,-82.356
67503,29.6497,-82.3582
67504,29.6508,-82.3566
67505,29.6488,-82.3577
67506,29.6506,-82.3591
67507,29.6477,-82.3587
67508,29.65,-82.3566
67509,29.6481,-82.3575
67510,29.6489,-82.3566
67511,29.6472,-82.3593
67512,29.6479,-82.3565
67513,29.6479,-82.3577
67514,29.6469,-82.3593
67515,29.6506,-82.3587
67516,29.6504,-82.356
67517,29.6483,-82.3573
67518,29.6489,-82.3561
67519,29.6485,-82.3573
67520,29.6493,-82.356
67521,29.647,-82.3593
67522,29.6485,-82.3581
67523,29.6491,-82.3562
67524,29.6485,-82.3584
67525,29.6499,-82.3585
67526,29.6504,-82.358
67527,29.649,-82.3591
67528,29.6483,-82.358
67529,29.648,-82.3589
67530,29.6474,-82.3569
67531,29.6502,-82.3582
67532,29.65,-82.3596
67533,29.6493,-82.359
67534,29.6489,-82.3597
67535,29.6479,-82.3591
67536,29.6488,-82.3565
67537,29.649,-82.3586
67538,29.6472,-82.36
67539,29.6492,-82.3561
67540,29.6477,-82.3567
67541,29.6486,-82.3571
67542,29.6486,-82.3591
67543,29.6477,-82.3575
67544,29.6508,-82.3568
67545,29.6495,-82.3584
67546,29.6491,-82.3578
67547,29.6479,-82.357
67548,29.6506,-82.3577
67549,29.6505,-82.3568
67550,29.6481,-82.358
67551,29.6488,-82.3573
67552,29.6496,-82.359
67553,29.651,-82.3588
67554,29.6483,-82.3595
67555,29.6472,-82.3573
67556,29.6495,-82.3579
67557,29.6496,-82.3576
67558,29.6473,-82.3571
67559,29.6493,-82.3588
67560,29.6482,-82.3569
67561,29.6495,-82.3584
67562,29.6474,-82.3584
67563,29.648,-82.358
67564,29.65,-82.358
67565,29.6496,-82.3595
67566,29.6509,-82.358
67567,29.6496,-82.3592
67568,29.6497,-82.3587
67569,29.648,-82.3574
67570,29.6507,-82.3582
67571,29.6511,-82.3573
67572,29.6501,-82.3557
67573,29.6501,-82.3562
67574,29.6486,-82.358
67575,29.6477,-82.3566
67576,29.6497,-82.3557
67577,29.648,-82.3594
67578,29.6473,-82.3574
67579,29.6476,-82.3588
67580,29.6488,-82.3556
67581,29.6509,-82.3561
67582,29.6505,-82.3557
67583,29.6499,-82.3579
67584,29.6501,-82.3588
67585,29.6489,-82.3567
67586,29.6478,-82.3558
67587,29.6504,-82.3589
67588,29.6508,-82.359
67589,29.6478,-82.3568
67590,29.6508,-82.3593
67591,29.6504,-82.3563
67592,29.6477,-82.3575
67593,29.6487,-82.3569
67594,29.6499,-82.3587
67595,29.6478,-82.3559
67596,29.6505,-82.356
67597,29.6474,-82.3559
67598,29.6477,-82.3564
67599,29.6479,-82.3589
67600,29.648,-82.3556
67601,29.6481,-82.3583
67602,29.6481,-82.3554
67603,29.6509,-82.3584
67604,29.6511,-82.3576
67605,29.6509,-82.3577
67606,29.6503,-82.3553
67607,29.649,-82.3563
67608,29.6495,-82.356
67609,29.6495,-82.3591
67610,29.6504,-82.3581
67611,29.6477,-82.3574
67612,29.651,-82.3582
67613,29.6494,-82.3573
67614,29.6501,-82.3556
67615,29.6493,-82.3561
67616,29.651,-82.3566
67617,29.648,-82.3566
67618,29.6489,-82.3573
67619,29.6496,-82.3562
67620,29.6479,-82.3587
67621,29.6494,-82.3585
67622,29.6498,-82.3555
67623,29.6501,-82.3583
67624,29.6475,-82.3562
67625,29.6483,-82.3578
67626,29.651,-82.3588
67627,29.6506,-82.3566
67628,29.65,-82.3585
67629,29.6502,-82.3581
67630,29.6509,-82.3584
67631,29.6506,-82.3589
67632,29.6509,-82.3566
67633,29.6473,-82.3555
67634,29.6476,-82.3583
67635,29.6475,-82.3566
67636,29.6485,-82.3574
67637,29.6488,-82.3565
67638,29.6507,-82.3555
67639,29.6502,-82.3588
67640,29.6488,-82.3579
67641,29.6503,-82.3565
67642,29.6512,-82.3555
67643,29.6477,-82.3569
67644,29.6482,-82.3586
67645,29.648,-82.3557
67646,29.65,-82.359
67647,29.6491,-82.3579
67648,29.6491,-82.3592
67649,29.6498,-82.3577
67650,29.6482,-82.3564
67651,29.6505,-82.3562
67652,29.6504,-82.358
67653,29.6492,-82.3562
67654,29.6481,-82.3565
67655,29.6505,-82.3563
67656,29.6501,-82.3582
67657,29.6474,-82.3587
67658,29.6488,-82.358
67659,29.6504,-82.3589
67660,29.6495,-82.3567
67661,29.6491,-82.3563
67662,29.6482,-82.3573
67663,29.6482,-82.3576
67664,29.6475,-82.3586
67665,29.6478,-82.3569
67666,29.6502,-82.3567
67667,29.6486,-82.3558
67668,29.6481,-82.3553
67669,29.6495,-82.3558
67670,29.6494,-82.3561
67671,29.6483,-82.3554
67672,29.6483,-82.3585
67673,29.6492,-82.3581
67674,29.6489,-82.3563
67675,29.6507,-82.3556
67676,29.6505,-82.3586
67677,29.6505,-82.3576
67678,29.6507,-82.3572
67679,29.6496,-82.3577
67680,29.6499,-82.3563
67681,29.6499,-82.3583
67682,29.6475,-82.3591
67683,29.6489,-82.3581
67684,29.651,-82.359
67685,29.6476,-82.3581
67686,29.6501,-82.3561
67687,29.6474,-82.3557
67688,29.6487,-82.3583
67689,29.6489,-82.3562
67690,29.6482,-82.3574
67691,29.651,-82.359
67692,29.6481,-82.3585
67693,29.6497,-82.3578
67694,29.6509,-82.3581
67695,29.6487,-82.3581
67696,29.651,-82.358
67697,29.6473,-82.3567
67698,29.651,-82.359
67699,29.6485,-82.3567
67700,29.6482,-82.3581
67701,29.6496,-82.3554
67702,29.6508,-82.3588
67703,29.65,-82.3557
67704,29.651,-82.3558
67705,29.6503,-82.3551
67706,29.6495,-82.3578
67707,29.6507,-82.3567
67708,29.6487,-82.3576
67709,29.6482,-82.3571
67710,29.6508,-82.3565
67711,29.6478,-82.3583
67712,29.6481,-82.3553
67713,29.649,-82.3564
67714,29.6492,-82.3571
67715,29.6507,-82.3557
67716,29.651,-82.3579
67717,29.6478,-82.355
67718,29.6502,-82.3559
67719,29.6502,-82.3551
67720,29.651,-82.3553
67721,29.6473,-82.3571
67722,29.6493,-82.356
67723,29.6479,-82.355
67724,29.6485,-82.3584
67725,29.6491,-82.3582
67726,29.649,-82.3568
67727,29.6482,-82.3579
67728,29.6494,-82.3549
67729,29.6511,-82.3585
67730,29.6505,-82.3559
67731,29.6494,-82.3569
67732,29.6504,-82.3582
67733,29.6508,-82.3552
67734,29.6496,-82.356
67735,29.6499,-82.3551
67736,29.6494,-82.3559
67737,29.6482,-82.3557
67738,29.6481,-82.355
67739,29.6477,-82.3556
67740,29.6474,-82.3578
67741,29.6494,-82.3558
67742,29.6485,-82.3553
67743,29.6503,-82.3571
67744,29.6485,-82.3559
67745,29.6483,-82.3565
67746,29.6502,-82.3556
67747,29.6488,-82.3569
67748,29.6497,-82.3566
67749,29.6484,-82.3556
67750,29.6491,-82.356
67751,29.6499,-82.3555
67752,29.6498,-82.3574
67753,29.6489,-82.3579
67754,29.6499,-82.3552
67755,29.6509,-82.3554
67756,29.6482,-82.3565
67757,29.6499,-82.3566
67758,29.6492,-82.3579
67759,29.6504,-82.3578
67760,29.6488,-82.3559
67761,29.6488,-82.3563
67762,29.647,-82.3573
67763,29.6485,-82.3553
67764,29.6503,-82.3559
67765,29.6474,-82.3578
67766,29.651,-82.3555
67767,29.6476,-82.357
67768,29.6478,-82.3558
67769,29.6495,-82.3574
67770,29.6488,-82.3574
67771,29.6498,-82.3577
67772,29.6507,-82.3559
67773,29.6485,-82.3549
67774,29.6504,-82.3557
67775,29.6476,-82.3549
67776,29.6473,-82.3555
67777,29.6507,-82.3576
67778,29.6492,-82.355
67779,29.6508,-82.3564
67780,29.6492,-82.3579
67781,29.6483,-82.3562
67782,29.6502,-82.3565
67783,29.6483,-82.356
67784,29.6471,-82.3559
67785,29.6489,-82.3584
67786,29.6476,-82.3548
67787,29.6504,-82.3574
67788,29.649,-82.3576
67789,29.6501,-82.3559
67790,29.6495,-82.358
67791,29.6482,-82.3563
67792,29.6507,-82.3552
67793,29.6507,-82.3561
67794,29.6491,-82.355
67795,29.6491,-82.3555
67796,29.6483,-82.3564
67797,29.6495,-82.3572
67798,29.6486,-82.3578
67799,29.6473,-82.355
67800,29.6506,-82.3574
67801,29.6509,-82.358
67802,29.6497,-82.3565
67803,29.6478,-82.358
67804,29.651,-82.3547
67805,29.65,-82.3559
67806,29.6483,-82.3546
67807,29.6502,-82.3564
67808,29.6487,-82.3581
67809,29.6491,-82.3576
67810,29.6497,-82.3574
67811,29.6472,-82.355
67812,29.6487,-82.3551
67813,29.6492,-82.3558
67814,29.6488,-82.3546
67815,29.6477,-82.3554
67816,29.6508,-82.3583
67817,29.6489,-82.3566
67818,29.6482,-82.3575
67819,29.65,-82.3556
67820,29.649,-82.3579
67821,29.6492,-82.3557
67822,29.6493,-82.3568
67823,29.6496,-82.3574
67824,29.6498,-82.3563
67825,29.6495,-82.3549
67826,29.6492,-82.3587
67827,29.6495,-82.3591
67828,29.6493,-82.3567
67829,29.6489,-82.3586
67830,29.6477,-82.3589
67831,29.6487,-82.3573
67832,29.6505,-82.3577
67833,29.6483,-82.3586
67834,29.6489,-82.3583
67835,29.6495,-82.3557
67836,29.6471,-82.3594
67837,29.6493,-82.356
67838,29.6507,-82.356
67839,29.6487,-82.3587
67840,29.6471,-82.3581
67841,29.6494,-82.3563
67842,29.6495,-82.3573
67843,29.648,-82.3588
67844,29.6484,-82.3578
67845,29.6504,-82.357
67846,29.6474,-82.3558
67847,29.6486,-82.3592
67848,29.6489,-82.3557
67849,29.6495,-82.3584
67850,29.6478,-82.3579
67851,29.6491,-82.3574
67852,29.65,-82.3591
67853,29.6475,-82.3588
67854,29.649,-82.3583
67855,29.6475,-82.3581
67856,29.6498,-82.3586
67857,29.649,-82.3584
67858,29.6473,-82.3592
67859,29.649,-82.358
67860,29.6479,-82.3588
67861,29.6468,-82.3565
67862,29.649,-82.3577
67863,29.6499,-82.3557
67864,29.6494,-82.3578
67865,29.6503,-82.3589
67866,29.65,-82.3574
67867,29.65,-82.3591
67868,29.6501,-82.3559
67869,29.6478,-82.3553
67870,29.6505,-82.3562
67871,29.6479,-82.3567
67872,29.6476,-82.3565
67873,29.6469,-82.3584
67874,29.6479,-82.3569
67875,29.6489,-82.3561
67876,29.6502,-82.3553
67877,29.6478,-82.3559
67878,29.6493,-82.3554
67879,29.6473,-82.3578
67880,29.6504,-82.359
67881,29.6504,-82.3581
67882,29.6485,-82.3576
67883,29.6504,-82.3569
67884,29.6501,-82.3561
67885,29.647,-82.3563
67886,29.6476,-82.3564
67887,29.6476,-82.3573
67888,29.6477,-82.3568
67889,29.6466,-82.3564
67890,29.6493,-82.3555
67891,29.6477,-82.3553
67892,29.6486,-82.3587
67893,29.6466,-82.3557
67894,29.6479,-82.3556
67895,29.6473,-82.3566
67896,29.6496,-82.3561
67897,29.6501,-82.3592
67898,29.6504,-82.3553
67899,29.6484,-82.3592
67900,29.6472,-82.3553
67901,29.6483,-82.3568
67902,29.6485,-82.3584
67903,29.6476,-82.359
67904,29.6493,-82.3573
67905,29.6496,-82.3554
67906,29.6506,-82.3586
67907,29.6499,-82.3573
67908,29.6489,-82.3573
67909,29.6491,-82.3569
67910,29.647,-82.3592
67911,29.6488,-82.3565
67912,29.6476,-82.3557
67913,29.6492,-82.3574
67914,29.6479,-82.3558
67915,29.6492,-82.3568
67916,29.6497,-82.3592
67917,29.65,-82.3591
67918,29.6476,-82.3584
67919,29.6488,-82.3572
67920,29.6495,-82.3586
67921,29.6486,-82.3564
67922,29.6507,-82.356
67923,29.6498,-82.3567
67924,29.6488,-82.3591
67925,29.6504,-82.3588
67926,29.6488,-82.3554
67927,29.6502,-82.3591
67928,29.6504,-82.3589
67929,29.649,-82.357
67930,29.6473,-82.358
67931,29.649,-82.356
67932,29.647,-82.3571
67933,29.6502,-82.3555
67934,29.6483,-82.3565
67935,29.65,-82.3557
67936,29.6484,-82.3585
67937,29.6501,-82.3562
67938,29.6506,-82.3574
67939,29.647,-82.3562
67940,29.6495,-82.3568
67941,29.6476,-82.3563
67942,29.6475,-82.3565
67943,29.6504,-82.3571
67944,29.6507,-82.3553
67945,29.6485,-82.359
67946,29.6483,-82.3572
67947,29.6473,-82.3559
67948,29.6491,-82.3565
67949,29.6496,-82.3569
67950,29.6507,-82.3581
67951,29.6501,-82.3555
67952,29.6494,-82.3578
67953,29.6491,-82.3556
67954,29.6473,-82.359
67955,29.6488,-82.3571
67956,29.6469,-82.3579
67957,29.6471,-82.3556
67958,29.6484,-82.3569
67959,29.6494,-82.3555
67960,29.6507,-82.3569
67961,29.6502,-82.3556
67962,29.6477,-82.3564
67963,29.6507,-82.3582
67964,29.6499,-82.3558
67965,29.6491,-82.3583
67966,29.6473,-82.3572
67967,29.6498,-82.3557
67968,29.6473,-82.3557
67969,29.647,-82.3557
67970,29.6474,-82.3552
67971,29.648,-82.3564
67972,29.6479,-82.3555
67973,29.6479,-82.357
67974,29.6474,-82.3565
67975,29.6502,-82.3571
67976,29.6491,-82.3556
67977,29.6491,-82.3587
67978,29.6499,-82.3583
67979,29.6505,-82.357
